time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,men_tas_Tz,v_final_Fx,v_final_Fy,v_final_Fz,v_final_Tx,v_final_Ty,v_final_Tz,v_object_x
1757905667.4869385,0.0,-12.53556249314126,0.0,0.0,0.0,0.0,2.4868120734015733,-9.500417674743312,4.354103585664466,2.4752944711157934,-0.3102844574165725,-2.8617537263892476,0.0,-0.0030351448183979475,0.0,0.0,0.0,0.0,0.0
1757905667.547359,0.0,-12.314025992916422,0.0,0.0,0.0,0.0,2.3310135087170214,-9.21897408559323,4.339125926595605,2.3408098704546547,-0.3886886026697328,-2.83768076542823,0.0,-0.0030950519073231924,0.0,0.0,0.0,0.0,0.0
1757905667.6069067,0.0,-12.332957924089195,0.0,0.0,0.0,0.0,2.489362559420208,-9.477000810122348,4.259033955362835,2.5015655466164937,-0.28355598835547147,-2.8430359982418083,0.0,-0.002855957113966847,0.0,0.0,0.0,0.0,0.0
1757905667.6569366,0.0,-12.240240103681423,0.0,0.0,0.0,0.0,2.3810831215056947,-9.327572917589626,4.278107013131399,2.417359414375388,-0.3429591509132614,-2.8475323266430452,0.0,-0.002912667186091797,0.0,0.0,0.0,0.0,0.0
1757905667.707061,0.0,-12.322903584503662,0.0,0.0,0.0,0.0,2.451758938516537,-9.512518996529526,4.276156048120786,2.506478720023275,-0.30664203032865245,-2.8743460396484335,0.0,-0.002810384587974136,0.0,0.0,0.0,0.0,0.0
1757905667.7571917,0.0,-12.284453542387466,0.0,0.0,0.0,0.0,2.329403133894213,-9.458282096975296,4.326560857472823,2.452144268058584,-0.38768594474453894,-2.918547372428267,0.0,-0.00282617144541217,0.0,0.0,0.0,0.0,0.0
1757905667.8173466,0.0,-12.4121528268691,0.0,0.0,0.0,0.0,2.4269641973963734,-9.36281121193135,4.331245875284028,2.4041368137005925,-0.33585472158412993,-2.8326018349709767,0.0,-0.0030493416149377506,0.0,0.0,0.0,0.0,0.0
1757905667.8773782,0.0,-12.309650837514223,0.0,0.0,0.0,0.0,2.403834549460069,-9.631577713196757,4.297206075750201,2.557693405791228,-0.33614493625806785,-2.9450777348147064,0.0,-0.002678073124317466,0.0,0.0,0.0,0.0,0.0
1757905667.9368343,0.0,-12.336637838403067,0.0,0.0,0.0,0.0,2.4795740740684744,-9.48449010146484,4.266442747319411,2.500129044525094,-0.28432651342970733,-2.8518468178761927,0.0,-0.002852147736938228,0.0,0.0,0.0,0.0,0.0
1757905667.9869766,0.0,-12.384483407395402,0.0,0.0,0.0,0.0,2.456417219175795,-9.560091604247633,4.3018697246923905,2.516842739257809,-0.3073412548870086,-2.8879491908070882,0.0,-0.002824391803147769,0.0,0.0,0.0,0.0,0.0
1757905668.047186,0.0,-12.465578685264662,0.0,0.0,0.0,0.0,2.5056400739951052,-9.718174623072867,4.310947939021504,2.5842551474715614,-0.28176820897020527,-2.934131283951152,0.0,-0.0027474040621917944,0.0,0.0,0.0,0.0,0.0
1757905668.1072621,0.0,-12.293188825165934,0.0,0.0,0.0,0.0,2.3156779407674266,-9.707761410871743,4.3378836214486745,2.565125810160141,-0.3921316557027581,-3.031248629922285,0.0,-0.0025854274142941914,0.0,0.0,0.0,0.0,0.0
1757905668.1670492,0.0,-12.210953605856108,0.0,0.0,0.0,0.0,2.2989173355159327,-10.363478776033908,4.3095430336363485,2.890136968282115,-0.3983638091943813,-3.286387518550006,0.0,-0.0018474748298222003,0.0,0.0,0.0,0.0,0.0
1757905668.217245,0.0,-12.39380754368037,0.0,0.0,0.0,0.0,2.5014910709068316,-10.515998060093201,4.280137485051099,2.9729292997498664,-0.28210707515170613,-3.241608123601463,0.0,-0.0018778094835871695,0.0,0.0,0.0,0.0,0.0
1757905668.2771757,0.0,-12.30759611638564,0.0,0.0,0.0,0.0,2.356952249498659,-10.537803891008702,4.322161917355082,2.9529038489424546,-0.3728725985702499,-3.330393661050838,0.0,-0.0017697922253769392,0.0,0.0,0.0,0.0,0.0
1757905668.3368382,0.0,-12.19369408158193,0.0,0.0,0.0,0.0,2.429291062790669,-10.008668031042056,4.229460129742137,2.730710776601498,-0.3038867606150248,-3.0693953148949347,0.0,-0.0021850260505398736,0.0,0.0,0.0,0.0,0.0
1757905668.387032,0.0,-12.19800773478878,0.0,0.0,0.0,0.0,2.443328501723804,-9.943245817189982,4.223359878620198,2.7090168872478233,-0.2899398685075063,-3.0402112169512234,0.0,-0.0022547619175987974,0.0,0.0,0.0,0.0,0.0
