time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,meas_Tz,v_final_Fx,v_final_Fy,v_final_Fz,v_final_Tx,v_final_Ty,v_final_Tz
1757904960.8028233,-12.456775264890988,0.0,0.0,0.0,0.0,0.0,-9.77,-0.5700000000000003,-4.949999999999999,0.262,0.813,-0.011999999999999997,-0.013433876324454941,0.0,0.0,0.0,0.0,0.0
1757904960.8627355,-11.200502220882777,0.0,0.0,0.0,0.0,0.0,-11.25,0.7900000000000009,-4.41,0.26,0.8,-0.012999999999999998,0.0002474888955861143,0.0,0.0,0.0,0.0,0.0
1757904960.9226573,-11.160253133329906,0.0,0.0,0.0,0.0,0.0,-11.509999999999998,-0.8099999999999987,-4.390000000000001,0.24,0.787,-0.017,0.001748734333350459,0.0,0.0,0.0,0.0,0.0
1757904960.9727488,-9.176668785567013,0.0,0.0,0.0,0.0,0.0,-12.05,-0.07000000000000028,-3.67,0.269,0.812,-0.038,0.014366656072164936,0.0,0.0,0.0,0.0,0.0
1757904961.0335696,-10.600294807221164,0.0,0.0,0.0,0.0,0.0,-11.45,-0.6500000000000004,-4.1899999999999995,0.258,0.794,-0.028999999999999998,0.004248525963894174,0.0,0.0,0.0,0.0,0.0
1757904961.0926228,-10.601945576166669,0.0,0.0,0.0,0.0,0.0,-12.649999999999999,-0.5099999999999998,-4.21,0.26,0.8,-0.028999999999999998,0.010240272119166649,0.0,0.0,0.0,0.0,0.0
1757904961.1426806,-13.161164462159114,0.0,0.0,0.0,0.0,0.0,-11.39,-0.3899999999999988,-5.25,0.257,0.782,-0.037,-0.008855822310795567,0.0,0.0,0.0,0.0,0.0
1757904961.2029757,-10.790563006627595,0.0,0.0,0.0,0.0,0.0,-12.689999999999998,-0.629999999999999,-4.27,0.267,0.813,-0.022000000000000006,0.009497184966862013,0.0,0.0,0.0,0.0,0.0
1757904961.2628,-13.500231479496936,0.0,0.0,0.0,0.0,0.0,-12.369999999999997,-0.33000000000000007,-5.390000000000001,0.276,0.8140000000000001,-0.047,-0.005651157397484692,0.0,0.0,0.0,0.0,0.0
1757904961.3226318,-10.557284215175795,0.0,0.0,0.0,0.0,0.0,-10.45,-0.33000000000000007,-4.21,0.261,0.781,-0.032,-0.0005364210758789767,0.0,0.0,0.0,0.0,0.0
1757904961.3751276,-11.940110971008604,0.0,0.0,0.0,0.0,0.0,-11.75,-1.0899999999999999,-4.65,0.238,0.768,-0.024999999999999994,-0.0009505548550430198,0.0,0.0,0.0,0.0,0.0
1757904961.4331229,-12.269321497132594,0.0,0.0,0.0,0.0,0.0,-11.969999999999999,-0.8699999999999992,-4.83,0.223,0.8049999999999999,-0.057,-0.0014966074856629773,0.0,0.0,0.0,0.0,0.0
1757904961.4926236,-9.836475486677125,0.0,0.0,0.0,0.0,0.0,-13.169999999999998,-0.7099999999999991,-3.87,0.258,0.789,-0.051000000000000004,0.016667622566614363,0.0,0.0,0.0,0.0,0.0
1757904961.5426946,-10.64970656872761,0.0,0.0,0.0,0.0,0.0,-13.249999999999996,0.2900000000000009,-4.25,0.28300000000000003,0.795,-0.031,0.013001467156361936,0.0,0.0,0.0,0.0,0.0
1757904961.6027815,-14.365279322031993,0.0,0.0,0.0,0.0,0.0,-11.55,0.4299999999999997,-5.73,0.257,0.796,-0.011999999999999997,-0.014076396610159962,0.0,0.0,0.0,0.0,0.0
1757904961.662765,-9.360355228301968,0.0,0.0,0.0,0.0,0.0,-12.349999999999998,-1.1899999999999995,-3.55,0.261,0.76,-0.045,0.01494822385849015,0.0,0.0,0.0,0.0,0.0
